,syn_error_rate,connection_time,destination_same_source_port_rate,destination_different_server_rate,connection_status,connection_count,destination_server_different_host_rate,suspicious_activity,protocol,server_different_host_rate,destination_server_syn_error_rate,destination_host_server_count,destination_same_server_rate,fragment_errors,compromised_count,source_bytes,service_type,destination_syn_error_rate,same_server_rate,reset_error_rate,server_request_count,destination_server_reset_error_rate,server_reset_error_rate,server_syn_error_rate,destination_bytes,guest_login,authentication_status,destination_host_count,destination_reset_error_rate,different_server_rate,class
20,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,5,0.11874999999999991,0,0,0.0,http_443,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
21,0.0,0,0.2,0.05,SF,5,0.0,0,udp,0.0,0.0,5,0.11874999999999991,0,0,1.0,private,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
22,0.0,0,0.2,0.02,SF,36,0.0,0,icmp,0.0,0.0,174,0.68,0,0,690.5,ecr_i,0.0,1.0,0.0,42,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
23,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,24,0.11874999999999991,0,0,0.0,kshell,0.0,1.0,0.0,24,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
24,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,6,0.11874999999999991,0,0,0.0,echo,0.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
25,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,18,0.11874999999999991,0,0,0.0,courier,0.0,1.0,0.0,18,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
26,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,4,0.11874999999999991,0,0,0.0,mtp,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
27,0.0,0,0.2,0.0,SF,36,0.0,0,icmp,0.0,0.0,255,1.0,0,0,520.0,ecr_i,0.0,1.0,0.0,42,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
28,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,klogin,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
29,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,3,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
30,0.0,0,0.0,0.05,RSTO,36,0.0,0,tcp,0.0,0.0,7,0.11874999999999991,0,0,0.0,sunrpc,0.0,1.0,0.0,7,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
31,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.25,0.0,83,1.0,0,0,8.0,eco_i,0.0,1.0,0.0,20,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,anomaly
32,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,12,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,3,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
33,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,8,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,20,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
34,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,15,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,15,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
35,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,16,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
36,0.0,0,0.0,0.05,RSTO,36,0.0,0,tcp,0.0,0.0,13,0.11874999999999991,0,0,0.0,daytime,0.0,1.0,0.0,13,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
37,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,24,0.11874999999999991,0,0,0.0,auth,0.0,1.0,0.0,24,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
38,0.0,0,0.2,0.04,SF,36,0.0,0,icmp,0.0,0.0,53,0.21,0,0,690.5,ecr_i,0.0,1.0,0.0,42,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
39,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.25,0.0,231,1.0,0,0,8.0,eco_i,0.0,1.0,0.0,16,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,anomaly
40,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,17,0.11874999999999991,0,0,0.0,echo,0.0,1.0,0.0,17,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
41,0.0,0,0.2,0.05,REJ,1,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
42,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,vmnet,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
43,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
44,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,210,0.0,0.0,anomaly
45,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.25,0.0,95,1.0,0,0,8.0,eco_i,0.0,1.0,0.0,17,0.0,0.0,0.0,0.0,0,0,3,0.0,0.0,anomaly
46,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.25,0.0,212,1.0,0,0,8.0,eco_i,0.0,1.0,0.0,42,0.0,0.0,0.0,0.0,0,0,4,0.0,0.0,anomaly
47,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,19,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
48,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
49,0.0,0,0.0,0.05,RSTO,36,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,0.0,time,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
50,0.0,0,0.13,0.05,SF,36,0.0,0,udp,0.0,0.0,33,0.13,0,0,28.0,private,0.0,1.0,0.0,33,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
51,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,netbios_dgm,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
52,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,other,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
53,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,10,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
54,0.0,0,0.06,0.0,SF,4,0.0,0,tcp,0.0,0.0,18,1.0,0,0,690.5,http,0.0,1.0,0.0,4,0.0,0.0,0.0,4702.625,0,1,18,0.0,0.0,anomaly
55,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,16,0.11874999999999991,0,0,0.0,systat,0.0,1.0,0.0,15,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
56,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,9,0.11874999999999991,0,0,0.0,ldap,0.0,1.0,0.0,9,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
57,0.0,0,0.0,0.0,SF,3,0.0,0,tcp,0.0,0.0,255,1.0,0,0,690.5,http,0.0,1.0,0.0,3,0.0,0.0,0.0,4702.625,0,1,255,0.0,0.0,anomaly
58,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,0.0,systat,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
59,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,19,0.11874999999999991,0,0,0.0,rje,0.0,1.0,0.0,19,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
60,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.0,0.0,51,1.0,0,0,18.0,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,anomaly
61,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,5,0.11874999999999991,0,0,0.0,bgp,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
62,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,15,0.11874999999999991,0,0,0.0,courier,0.0,1.0,0.0,15,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
63,0.0,0,0.01,0.05,S0,36,0.0,0,tcp,0.0,0.0,36,0.14,0,0,0.0,ftp_data,0.0,1.0,0.0,16,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
64,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.0,0.0,208,1.0,0,0,18.0,eco_i,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,4,0.0,0.0,anomaly
65,0.0,0,0.2,0.02,SF,36,0.0,0,icmp,0.0,0.0,101,0.4,0,0,690.5,ecr_i,0.0,1.0,0.0,42,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
66,0.0,0,0.2,0.05,RSTR,1,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
67,0.0,0,0.01,0.05,S0,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,11,0.0,0.0,0.0,0.0,0,0,186,0.0,0.0,anomaly
68,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
69,0.0,0,0.01,0.05,S0,36,0.0,0,tcp,0.0,0.0,47,0.18,0,0,0.0,telnet,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
70,0.0,0,0.01,0.05,S0,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,6,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
71,0.0,0,0.2,0.05,SF,36,0.0,0,udp,0.0,0.0,87,0.34,0,0,1.0,private,0.0,1.0,0.0,21,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
72,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,8,0.11874999999999991,0,0,0.0,Z39_50,0.0,1.0,0.0,8,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
73,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.25,0.0,255,1.0,0,0,8.0,eco_i,0.0,1.0,0.0,32,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,anomaly
74,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,courier,0.0,1.0,0.0,11,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
75,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,13,0.11874999999999991,0,0,0.0,Z39_50,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
76,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,6,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,11,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
77,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,0.0,supdup,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
78,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
79,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,16,0.11874999999999991,0,0,0.0,discard,0.0,1.0,0.0,13,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
80,0.0,0,0.03,0.0,SF,3,0.0,0,tcp,0.0,0.0,34,1.0,0,0,690.5,http,0.0,1.0,0.0,3,0.0,0.0,0.0,4702.625,0,1,34,0.0,0.0,anomaly
81,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,0.0,link,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
82,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,30,0.12,0,0,0.0,private,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
83,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,23,0.11874999999999991,0,0,0.0,ftp,0.0,1.0,0.0,23,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
84,0.0,0,0.01,0.05,S0,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,11,0.0,0.0,0.0,0.0,0,0,148,0.0,0.0,anomaly
85,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,5,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
86,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,12,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
87,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,19,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,19,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
88,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.25,0.0,81,1.0,0,0,8.0,eco_i,0.0,1.0,0.0,35,0.0,0.0,0.0,0.0,0,0,2,0.0,0.0,anomaly
89,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,24,0.11874999999999991,0,0,0.0,domain,0.0,1.0,0.0,24,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
90,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,4,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
91,0.0,0,0.0,0.05,RSTO,36,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,0.0,nntp,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
92,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,12,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,13,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
93,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,15,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,15,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
94,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
95,0.0,0,0.0,0.04,S0,36,0.0,0,tcp,0.0,0.0,21,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,21,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
96,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,20,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,14,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
97,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,11,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,11,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
98,0.0,0,0.2,0.0,SF,1,0.075,0,icmp,0.25,0.0,129,1.0,0,0,8.0,eco_i,0.0,1.0,0.0,34,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,anomaly
99,0.0,0,0.2,0.05,RSTR,2,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,1.0,private,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,246,0.0,0.0,anomaly
100,0.0,0,0.07,0.0,RSTR,3,0.0,0,tcp,0.0,0.0,15,1.0,0,0,690.5,http,0.0,1.0,0.0,3,0.0,0.0,0.0,4380.0,0,1,15,0.0,0.0,anomaly
101,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,8,0.11874999999999991,0,0,0.0,daytime,0.0,1.0,0.0,8,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
102,0.0,0,0.2,0.05,RSTR,1,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
103,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,2,0.11874999999999991,0,0,0.0,csnet_ns,0.0,1.0,0.0,7,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
104,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,13,0.11874999999999991,0,0,0.0,netbios_dgm,0.0,1.0,0.0,13,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
105,0.0,0,0.2,0.0,SF,1,0.075,0,tcp,0.0,0.0,48,1.0,0,0,334.0,ftp_data,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,1,13,0.0,0.0,anomaly
106,0.0,0,0.2,0.05,SF,32,0.0,0,udp,0.0,0.0,32,0.32,0,0,1.0,private,0.0,1.0,0.0,32,0.0,0.0,0.0,0.0,0,0,100,0.0,0.0,anomaly
107,0.0,0,0.06,0.05,S0,22,0.075,0,tcp,0.0,0.0,7,0.11874999999999991,0,0,0.0,finger,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,64,0.0,0.0,anomaly
108,0.0,0,0.0,0.05,S0,3,0.0,0,tcp,0.0,0.0,22,0.11874999999999991,0,0,0.0,telnet,0.0,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
109,0.0,0,0.2,0.04,SF,36,0.0,0,udp,0.0,0.0,166,0.65,0,0,1.0,private,0.0,1.0,0.0,42,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
110,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,7,0.11874999999999991,0,0,0.0,gopher,0.0,1.0,0.0,5,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
111,0.0,0,0.0,0.05,RSTO,36,0.0,0,tcp,0.0,0.0,19,0.11874999999999991,0,0,0.0,exec,0.0,1.0,0.0,19,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
112,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,12,0.11874999999999991,0,0,0.0,ftp_data,0.0,1.0,0.0,12,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
113,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
114,0.0,0,0.2,0.02,SF,1,0.0,0,udp,0.0,0.0,81,0.84,0,0,215.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,97,0.0,0.0,anomaly
115,0.0,0,0.2,0.05,SF,13,0.0,0,udp,0.0,0.0,1,0.11874999999999991,0,0,1.0,private,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
116,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,15,0.11874999999999991,0,0,0.0,systat,0.0,1.0,0.0,15,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
117,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,9,0.11874999999999991,0,0,0.0,private,0.0,1.0,0.0,16,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
118,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,20,0.11874999999999991,0,0,0.0,ftp_data,0.0,1.0,0.0,20,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
119,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,8,0.11874999999999991,0,0,0.0,uucp_path,0.0,1.0,0.0,8,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
120,0.0,0,0.0,0.05,REJ,36,0.0,0,tcp,0.0,0.0,1,0.11874999999999991,0,0,0.0,other,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
121,0.0,0,0.0,0.05,S0,36,0.0,0,tcp,0.0,0.0,10,0.11874999999999991,0,0,0.0,csnet_ns,0.0,1.0,0.0,10,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
122,0.0,0,0.2,0.05,RSTO,36,0.0,0,tcp,0.0,0.0,3,0.11874999999999991,0,0,0.0,finger,0.0,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,255,0.0,0.0,anomaly
